"","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","Drib_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","Drib_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
"2086",2022,"Sassuolo","Serie A","Matheus Henrique","BRA","MF","24-026",1997,3.1,5,1.6,2,0,1,0,1,1,1,0.32,1,0,0,0,0,0,"https://fbref.com/en/players/a2d9f138/Matheus-Henrique"
"2087",2022,"Sassuolo","Serie A","Hamed Junior Traorè","CIV","MF,FW","21-332",2000,8.9,34,3.83,27,4,2,0,1,0,4,0.45,4,0,0,0,0,0,"https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore"
"2088",2022,"Sassuolo","Serie A","Giorgos Kyriakopoulos","GRE","DF,FW","25-343",1996,7.9,21,2.66,16,1,3,0,1,0,2,0.25,1,0,0,0,1,0,"https://fbref.com/en/players/0a483542/Giorgos-Kyriakopoulos"
"2089",2022,"Sassuolo","Serie A","Maxime Lopez","FRA","MF","24-041",1997,19,46,2.42,42,0,1,1,1,1,2,0.11,2,0,0,0,0,0,"https://fbref.com/en/players/20094685/Maxime-Lopez"
"2090",2022,"Sassuolo","Serie A","Francesco Magnanelli","ITA","MF","37-063",1984,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/07767f42/Francesco-Magnanelli"
"2091",2022,"Sassuolo","Serie A","Gian Marco Ferrari","ITA","DF","29-333",1992,20.8,13,0.62,11,0,0,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari"
"2092",2022,"Sassuolo","Serie A","Mert Müldür","TUR","DF","22-286",1999,7.5,9,1.2,9,0,0,0,0,0,2,0.27,2,0,0,0,0,0,"https://fbref.com/en/players/1295552e/Mert-Muldur"
"2093",2022,"Sassuolo","Serie A","Gianluca Pegolo","ITA","GK","40-295",1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo"
"2094",2022,"Sassuolo","Serie A","Giacomo Raspadori","ITA","FW,MF","21-330",2000,15.9,62,3.89,42,5,4,2,6,3,8,0.5,5,0,1,0,1,1,"https://fbref.com/en/players/6e058f06/Giacomo-Raspadori"
"2095",2022,"Sassuolo","Serie A","Rogério","BRA","DF","24-001",1998,15.1,38,2.51,27,7,1,0,1,2,2,0.13,2,0,0,0,0,0,"https://fbref.com/en/players/10e7f486/Rogerio"
"2096",2022,"Sassuolo","Serie A","Ruan","BRA","DF","22-221",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a378a02a/Ruan"
"2097",2022,"Sassuolo","Serie A","Luigi Samele","ITA","FW","19-280",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/548fea2f/Luigi-Samele"
"2098",2022,"Sassuolo","Serie A","Gianluca Scamacca","ITA","FW","23-013",1999,10.5,21,2,19,0,0,2,0,0,3,0.29,2,0,0,1,0,0,"https://fbref.com/en/players/8790f988/Gianluca-Scamacca"
"2099",2022,"Sassuolo","Serie A","Jeremy Toljan","GER","DF","27-159",1994,14.1,28,1.98,27,0,0,0,0,1,4,0.28,4,0,0,0,0,0,"https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan"
"2100",2022,"Sassuolo","Serie A","Filip Ðuricic","SRB","MF,FW","29-349",1992,7,22,3.16,18,0,2,1,0,1,2,0.29,2,0,0,0,0,0,"https://fbref.com/en/players/eccbe56a/Filip-Djuricic"
"2101",2022,"Sevilla","La Liga","Marcos Acuña","ARG","DF","30-078",1991,13.1,41,3.14,28,10,0,1,2,0,3,0.23,1,2,0,0,0,0,"https://fbref.com/en/players/81442ecb/Marcos-Acuna"
"2102",2022,"Sevilla","La Liga","Ludwig Augustinsson","SWE","DF","27-268",1994,4.9,9,1.83,4,4,0,0,0,1,1,0.2,0,1,0,0,0,0,"https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson"
"2103",2022,"Sevilla","La Liga","Yassine Bounou","MAR","GK","30-284",1991,17,1,0.06,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,"https://fbref.com/en/players/f6798fc3/Yassine-Bounou"
"2104",2022,"Sevilla","La Liga","Diego Carlos","BRA","DF","28-305",1993,19,10,0.53,8,0,0,1,0,1,2,0.11,2,0,0,0,0,0,"https://fbref.com/en/players/b4a014b1/Diego-Carlos"
"2105",2022,"Sevilla","La Liga","Thomas Delaney","DEN","MF","30-133",1991,7.8,5,0.64,4,0,0,1,0,0,2,0.26,1,0,0,1,0,0,"https://fbref.com/en/players/fe641c1a/Thomas-Delaney"
"2106",2022,"Sevilla","La Liga","Marko Dmitrovic","SRB","GK","29-355",1992,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic"
"2107",2022,"Sevilla","La Liga","Youssef En-Nesyri","MAR","FW","24-227",1997,5.2,7,1.34,7,0,0,0,0,0,1,0.19,1,0,0,0,0,0,"https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri"
"2108",2022,"Sevilla","La Liga","Fernando","BRA","MF,DF","34-173",1987,17,21,1.24,19,1,1,0,0,0,2,0.12,1,1,0,0,0,0,"https://fbref.com/en/players/41f32541/Fernando"
"2109",2022,"Sevilla","La Liga","Papu Gómez","ARG","FW,MF","33-333",1988,10.7,22,2.06,17,2,2,0,0,1,2,0.19,2,0,0,0,0,0,"https://fbref.com/en/players/6e4df551/Papu-Gomez"
"2110",2022,"Sevilla","La Liga","Nemanja Gudelj","SRB","MF,DF","30-059",1991,3.9,3,0.77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj"
"2111",2022,"Sevilla","La Liga","Munir El Haddadi","MAR","FW","26-135",1995,2.8,7,2.54,7,0,0,0,0,0,1,0.36,1,0,0,0,0,0,"https://fbref.com/en/players/8696bc90/Munir-El-Haddadi"
"2112",2022,"Sevilla","La Liga","Oussama Idrissi","MAR","FW,MF","25-322",1996,1.4,4,2.83,1,1,1,0,1,0,1,0.71,0,0,0,0,1,0,"https://fbref.com/en/players/34caa4b3/Oussama-Idrissi"
"2113",2022,"Sevilla","La Liga","Joan Jordán","ESP","MF","27-192",1994,15.3,29,1.89,21,4,1,1,1,1,3,0.2,2,0,0,0,1,0,"https://fbref.com/en/players/2a0c8ba4/Joan-Jordan"
"2114",2022,"Sevilla","La Liga","Jules Koundé","FRA","DF","23-063",1998,16.2,23,1.42,21,0,1,0,1,0,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/4d1666ff/Jules-Kounde"
"2115",2022,"Sevilla","La Liga","Érik Lamela","ARG","FW","29-316",1992,6.7,20,2.98,18,1,0,0,0,1,2,0.3,2,0,0,0,0,0,"https://fbref.com/en/players/abe66106/Erik-Lamela"
"2116",2022,"Sevilla","La Liga","Rafa Mir","ESP","FW","24-210",1997,13.2,21,1.59,13,0,2,3,3,0,3,0.23,2,0,0,1,0,0,"https://fbref.com/en/players/bbf5c11b/Rafa-Mir"
"2117",2022,"Sevilla","La Liga","Gonzalo Montiel","ARG","DF","25-013",1997,7.8,18,2.31,16,0,0,1,1,0,3,0.38,3,0,0,0,0,0,"https://fbref.com/en/players/374d5158/Gonzalo-Montiel"
"2118",2022,"Sevilla","La Liga","Jesús Navas","ESP","DF","36-054",1985,9.2,30,3.25,29,1,0,0,0,0,3,0.32,3,0,0,0,0,0,"https://fbref.com/en/players/3f10bd22/Jesus-Navas"
"2119",2022,"Sevilla","La Liga","Lucas Ocampos","ARG","FW","27-187",1994,12.8,26,2.04,18,2,3,0,2,1,4,0.31,2,0,2,0,0,0,"https://fbref.com/en/players/a08b974a/Lucas-Ocampos"
"2120",2022,"Sevilla","La Liga","Pedro Ortiz","ESP","MF","21-148",2000,0.1,2,25.71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f9358b61/Pedro-Ortiz"
"2121",2022,"Sevilla","La Liga","Ivan Rakitic","CRO","MF","33-310",1988,11,37,3.36,23,10,0,2,1,1,5,0.45,2,2,0,1,0,0,"https://fbref.com/en/players/89f951b5/Ivan-Rakitic"
"2122",2022,"Sevilla","La Liga","Karim Rekik","NED","DF","27-043",1994,6.6,13,1.96,11,0,0,0,0,2,2,0.3,2,0,0,0,0,0,"https://fbref.com/en/players/3376a776/Karim-Rekik"
"2123",2022,"Sevilla","La Liga","Óscar Rodríguez Arnaiz","ESP","FW,MF","23-200",1998,4.6,16,3.45,10,3,0,0,1,2,1,0.22,0,0,0,0,1,0,"https://fbref.com/en/players/19709006/Oscar-Rodriguez-Arnaiz"
"2124",2022,"Sevilla","La Liga","Iván Romero","ESP","FW","20-279",2001,1.4,3,2.16,1,0,0,0,1,1,1,0.72,1,0,0,0,0,0,"https://fbref.com/en/players/2fbe6af0/Ivan-Romero"
"2125",2022,"Sevilla","La Liga","Juan Sánchez","ESP","MF","18-152",2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ff4f78e1/Juan-Sanchez"
"2126",2022,"Sevilla","La Liga","Valentino Scotta","ESP","DF","20-157",2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/98529579/Valentino-Scotta"
"2127",2022,"Sevilla","La Liga","Suso","ESP","FW","28-056",1993,4.3,10,2.34,8,0,1,1,0,0,3,0.7,2,0,0,1,0,0,"https://fbref.com/en/players/4e219ad2/Suso"
"2128",2022,"Sevilla","La Liga","Óliver Torres","ESP","MF,FW","27-065",1994,4.4,8,1.83,7,0,0,0,0,1,3,0.69,3,0,0,0,0,0,"https://fbref.com/en/players/58a9a4d9/Oliver-Torres"
"2129",2022,"Southampton","Premier League","Che Adams","SCO","FW","25-185",1996,9.9,20,2.01,14,0,1,0,4,1,2,0.2,1,0,0,0,0,1,"https://fbref.com/en/players/f2bf1b0f/Che-Adams"
"2130",2022,"Southampton","Premier League","Adam Armstrong","ENG","FW,MF","24-338",1997,13.2,26,1.98,15,0,4,4,3,0,3,0.23,2,0,0,0,1,0,"https://fbref.com/en/players/68c720b5/Adam-Armstrong"
"2131",2022,"Southampton","Premier League","Stuart Armstrong","SCO","MF","29-290",1992,2.6,8,3.03,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/97333cf5/Stuart-Armstrong"
"2132",2022,"Southampton","Premier League","Jan Bednarek","POL","DF","25-277",1996,13.9,11,0.79,9,1,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4115ce4e/Jan-Bednarek"
"2133",2022,"Southampton","Premier League","Armando Broja","ALB","FW","20-126",2001,8.9,16,1.8,7,0,1,2,3,3,3,0.34,0,0,1,0,2,0,"https://fbref.com/en/players/97220da2/Armando-Broja"
"2134",2022,"Southampton","Premier League","Willy Caballero","ARG","GK","40-108",1981,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a179d516/Willy-Caballero"
"2135",2022,"Southampton","Premier League","Ibrahima Diallo","FRA","MF","22-312",1999,7.6,21,2.76,18,0,2,0,1,0,3,0.39,3,0,0,0,0,0,"https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo"
"2136",2022,"Southampton","Premier League","Moussa Djenepo","MLI","MF","23-213",1998,4.8,16,3.35,12,0,2,1,1,0,1,0.21,1,0,0,0,0,0,"https://fbref.com/en/players/254147d4/Moussa-Djenepo"
"2137",2022,"Southampton","Premier League","Mohamed Elyounoussi","NOR","MF","27-163",1994,10.1,23,2.28,18,0,1,3,1,0,2,0.2,1,0,0,1,0,0,"https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi"
"2138",2022,"Southampton","Premier League","Fraser Forster","ENG","GK","33-303",1988,3,1,0.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c3e39f12/Fraser-Forster"
"2139",2022,"Southampton","Premier League","Valentino Livramento","ENG","DF","19-063",2002,17.9,22,1.23,19,0,1,0,2,0,1,0.06,0,0,0,0,1,0,"https://fbref.com/en/players/afed6722/Valentino-Livramento"
"2140",2022,"Southampton","Premier League","Shane Long","IRL","FW,MF","34-357",1987,1.2,1,0.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9f472354/Shane-Long"
"2141",2022,"Southampton","Premier League","Lyanco","BRA","DF","24-347",1997,4.9,6,1.22,4,0,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b5bf1770/Lyanco"
"2142",2022,"Southampton","Premier League","Alex McCarthy","ENG","GK","32-042",1989,15,1,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/36c2ca73/Alex-McCarthy"
"2143",2022,"Southampton","Premier League","Romain Perraud","FRA","DF","24-114",1997,7.8,7,0.9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6dfd8f05/Romain-Perraud"
"2144",2022,"Southampton","Premier League","Nathan Redmond","ENG","MF,FW","27-314",1994,13.4,44,3.29,34,4,1,4,0,1,4,0.3,3,1,0,0,0,0,"https://fbref.com/en/players/ab651565/Nathan-Redmond"
"2145",2022,"Southampton","Premier League","Oriol Romeu","ESP","MF","30-112",1991,17.2,32,1.86,29,0,1,1,0,1,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/4b511457/Oriol-Romeu"
"2146",2022,"Southampton","Premier League","Mohammed Salisu","GHA","DF","22-272",1999,18,16,0.89,14,0,0,0,0,2,3,0.17,3,0,0,0,0,0,"https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu"
"2147",2022,"Southampton","Premier League","William Smallbone","IRL","MF","21-327",2000,0.8,1,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5e105217/William-Smallbone"
"2148",2022,"Southampton","Premier League","Jack Stephens","ENG","DF","27-352",1994,5.4,6,1.11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6adbc307/Jack-Stephens"
"2149",2022,"Southampton","Premier League","Nathan Tella","ENG","MF,FW","22-193",1999,5.7,11,1.92,7,0,2,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f1e94cd6/Nathan-Tella"
"2150",2022,"Southampton","Premier League","Yan Valery","FRA","DF","22-326",1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/531a4aa8/Yan-Valery"
"2151",2022,"Southampton","Premier League","Theo Walcott","ENG","MF","32-304",1989,4.2,4,0.95,4,0,0,0,0,0,1,0.24,1,0,0,0,0,0,"https://fbref.com/en/players/1ecb65be/Theo-Walcott"
"2152",2022,"Southampton","Premier League","Kyle Walker-Peters","ENG","DF","24-276",1997,13,30,2.31,20,0,2,0,5,3,4,0.31,2,0,0,0,1,1,"https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters"
"2153",2022,"Southampton","Premier League","James Ward-Prowse","ENG","MF","27-074",1994,17.7,47,2.65,25,19,0,1,0,2,3,0.17,1,2,0,0,0,0,"https://fbref.com/en/players/3515d404/James-Ward-Prowse"
"2154",2022,"Spezia","Serie A","Kevin Agudelo","COL","FW,MF","23-061",1998,3.1,8,2.6,3,0,1,1,2,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/46fa7204/Kevin-Agudelo"
"2155",2022,"Spezia","Serie A","Kelvin Amian","FRA","DF","23-340",1998,14.9,15,1.01,13,0,0,2,0,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/bcc81786/Kelvin-Amian"
"2156",2022,"Spezia","Serie A","Janis Antiste","FRA","FW,MF","19-149",2002,6.8,10,1.47,7,0,2,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/38d9ce53/Janis-Antiste"
"2157",2022,"Spezia","Serie A","Simone Bastoni","ITA","DF,MF","25-070",1996,17.1,51,2.98,34,10,2,2,2,1,3,0.18,1,1,0,1,0,0,"https://fbref.com/en/players/1ac232b8/Simone-Bastoni"
"2158",2022,"Spezia","Serie A","Mehdi Bourabia","MAR","MF","30-160",1991,2.8,2,0.72,1,0,1,0,0,0,1,0.36,0,0,1,0,0,0,"https://fbref.com/en/players/0d077b88/Mehdi-Bourabia"
"2159",2022,"Spezia","Serie A","Ebrima Colley","GAM","FW,MF","21-347",2000,4,13,3.26,7,1,2,1,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bf356094/Ebrima-Colley"
"2160",2022,"Spezia","Serie A","Martin Erlic","CRO","DF","23-355",1998,13.2,1,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0fee6bda/Martin-Erlic"
"2161",2022,"Spezia","Serie A","Salvador Ferrer","ESP","DF,MF","23-358",1998,10.4,18,1.73,15,2,1,0,0,0,2,0.19,2,0,0,0,0,0,"https://fbref.com/en/players/eb76987d/Salvador-Ferrer"
"2162",2022,"Spezia","Serie A","Emmanuel Gyasi","GHA","FW,DF","28-003",1994,19.2,27,1.41,21,0,1,3,1,1,3,0.16,2,0,0,1,0,0,"https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi"
"2163",2022,"Spezia","Serie A","Petko Hristov","BUL","DF","22-319",1999,11.3,6,0.53,5,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d8800a46/Petko-Hristov"
"2164",2022,"Spezia","Serie A","Jakub Kiwior","POL","MF,DF","21-333",2000,5.8,6,1.03,4,0,0,0,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/dc3e663e/Jakub-Kiwior"
"2165",2022,"Spezia","Serie A","Viktor Kovalenko","UKR","MF","25-334",1996,9.5,13,1.37,11,2,0,0,0,0,2,0.21,2,0,0,0,0,0,"https://fbref.com/en/players/9d60028d/Viktor-Kovalenko"
"2166",2022,"Spezia","Serie A","Giulio Maggiore","ITA","MF","23-308",1998,17.8,54,3.04,43,1,5,2,3,0,3,0.17,3,0,0,0,0,0,"https://fbref.com/en/players/957e4c87/Giulio-Maggiore"
"2167",2022,"Spezia","Serie A","Rey Manaj","ALB","FW,MF","24-324",1997,8.4,23,2.74,15,0,1,3,2,2,1,0.12,0,0,0,1,0,0,"https://fbref.com/en/players/7703afb6/Rey-Manaj"
"2168",2022,"Spezia","Serie A","Samuel Mráz","SVK","FW","24-246",1997,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/be6c1ccc/Samuel-Mraz"
"2169",2022,"Spezia","Serie A","Dimitris Nikolaou","GRE","DF","23-154",1998,19,6,0.32,5,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cf961d8d/Dimitris-Nikolaou"
"2170",2022,"Spezia","Serie A","M'Bala Nzola","ANG","FW","25-149",1996,9.8,18,1.84,15,1,0,2,0,0,2,0.2,2,0,0,0,0,0,"https://fbref.com/en/players/a4948e67/MBala-Nzola"
"2171",2022,"Spezia","Serie A","Suf Podgoreanu","ISR","FW","19-359",2002,1.3,4,3.19,3,0,1,0,0,0,2,1.59,1,0,1,0,0,0,"https://fbref.com/en/players/d697a2d0/Suf-Podgoreanu"
"2172",2022,"Spezia","Serie A","Ivan Provedel","ITA","GK","27-303",1994,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/277da414/Ivan-Provedel"
"2173",2022,"Spezia","Serie A","Arkadiusz Reca","POL","DF","26-211",1995,7.3,11,1.51,9,0,1,0,1,0,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/6213fd82/Arkadiusz-Reca"
"2174",2022,"Spezia","Serie A","Jacopo Sala","ITA","MF","30-040",1991,6.6,11,1.67,8,0,0,0,1,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/da5a981b/Jacopo-Sala"
"2175",2022,"Spezia","Serie A","Eddie Salcedo","ITA","MF,FW","20-105",2001,4.5,15,3.36,9,1,1,3,0,1,1,0.22,1,0,0,0,0,0,"https://fbref.com/en/players/0489bb30/Eddie-Salcedo"
"2176",2022,"Spezia","Serie A","Aimar Sher","SWE","MF","19-025",2002,0.5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ef301f96/Aimar-Sher"
"2177",2022,"Spezia","Serie A","Dávid Strelec","SVK","FW,MF","20-285",2001,5.3,9,1.68,8,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2cb9486d/David-Strelec"
"2178",2022,"Spezia","Serie A","Daniele Verde","ITA","FW,MF","25-208",1996,9.4,30,3.18,19,6,2,3,0,0,4,0.42,2,0,0,2,0,0,"https://fbref.com/en/players/d3298c99/Daniele-Verde"
"2179",2022,"Spezia","Serie A","Luca Vignali","ITA","DF","26-003",1996,0.9,1,1.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c1e8e74e/Luca-Vignali"
"2180",2022,"Spezia","Serie A","Jeroen Zoet","NED","GK","31-008",1991,7,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cc1a0c57/Jeroen-Zoet"
"2181",2022,"Strasbourg","Ligue 1","Jean-Eudes Aholou","CIV","MF","27-300",1994,4.9,3,0.62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou"
"2182",2022,"Strasbourg","Ligue 1","Ludovic Ajorque","REU","FW","27-323",1994,15.9,42,2.65,29,0,2,6,4,1,6,0.38,3,0,0,2,1,0,"https://fbref.com/en/players/462475ed/Ludovic-Ajorque"
"2183",2022,"Strasbourg","Ligue 1","Jean-Ricner Bellegarde","FRA","MF","23-201",1998,13.5,15,1.11,9,2,0,1,2,1,2,0.15,1,0,0,1,0,0,"https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde"
"2184",2022,"Strasbourg","Ligue 1","Anthony Caci","FRA","DF","24-197",1997,13.7,15,1.09,15,0,0,0,0,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/0118c54c/Anthony-Caci"
"2185",2022,"Strasbourg","Ligue 1","Mehdi Chahiri","MAR","MF","25-173",1996,0.2,1,5.63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1787195f/Mehdi-Chahiri"
"2186",2022,"Strasbourg","Ligue 1","Habib Diallo","SEN","FW","26-210",1995,11.1,23,2.08,16,0,4,3,0,0,7,0.63,4,0,2,1,0,0,"https://fbref.com/en/players/6605d143/Habib-Diallo"
"2187",2022,"Strasbourg","Ligue 1","Mouhamadou Diarra","FRA","MF","18-011",2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6d0fe035/Mouhamadou-Diarra"
"2188",2022,"Strasbourg","Ligue 1","Alexander Djiku","GHA","DF","27-158",1994,15.5,12,0.77,11,0,0,0,0,1,2,0.13,2,0,0,0,0,0,"https://fbref.com/en/players/43e7a164/Alexander-Djiku"
"2189",2022,"Strasbourg","Ligue 1","Karol Fila","POL","DF","23-215",1998,3.4,4,1.18,4,0,0,0,0,0,1,0.29,1,0,0,0,0,0,"https://fbref.com/en/players/50ac8941/Karol-Fila"
"2190",2022,"Strasbourg","Ligue 1","Kévin Gameiro","FRA","FW,MF","34-250",1987,11.1,14,1.26,13,0,0,1,0,0,3,0.27,3,0,0,0,0,0,"https://fbref.com/en/players/42276181/Kevin-Gameiro"
"2191",2022,"Strasbourg","Ligue 1","Frederic Guilbert","FRA","DF","27-021",1994,13.7,37,2.71,15,15,1,1,2,3,4,0.29,3,1,0,0,0,0,"https://fbref.com/en/players/5d8d7454/Frederic-Guilbert"
"2192",2022,"Strasbourg","Ligue 1","Nordine Kandil","FRA","FW","20-075",2001,0.3,2,6.21,1,0,0,0,1,0,2,6.21,1,0,0,0,1,0,"https://fbref.com/en/players/c5908bc4/Nordine-Kandil"
"2193",2022,"Strasbourg","Ligue 1","Eiji Kawashima","JPN","GK","38-300",1983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a4527d33/Eiji-Kawashima"
"2194",2022,"Strasbourg","Ligue 1","Maxime Le Marchand","FRA","DF","32-095",1989,7.2,1,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand"
"2195",2022,"Strasbourg","Ligue 1","Dimitri Liénard","FRA","DF,MF","33-335",1988,10.9,31,2.83,17,11,0,2,1,0,5,0.46,3,0,0,1,1,0,"https://fbref.com/en/players/f7691f63/Dimitri-Lienard"
"2196",2022,"Strasbourg","Ligue 1","Abdul Majeed Waris","GHA","MF,DF","30-117",1991,2.2,6,2.7,5,0,1,0,0,0,1,0.45,1,0,0,0,0,0,"https://fbref.com/en/players/46907171/Abdul-Majeed-Waris"
"2197",2022,"Strasbourg","Ligue 1","Dion Moise Sahi","CIV","FW,MF","20-025",2001,0.9,1,1.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cdc4458b/Dion-Moise-Sahi"
"2198",2022,"Strasbourg","Ligue 1","Gerzino Nyamsi","FRA","DF","24-357",1997,14.2,8,0.57,5,1,0,2,0,0,3,0.21,2,1,0,0,0,0,"https://fbref.com/en/players/6043997c/Gerzino-Nyamsi"
"2199",2022,"Strasbourg","Ligue 1","Lucas Perrin","FRA","DF","23-056",1998,12.5,11,0.88,11,0,0,0,0,0,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/49070d66/Lucas-Perrin"
"2200",2022,"Strasbourg","Ligue 1","Sanjin Prcic","BIH","MF","28-055",1993,10.9,22,2.02,17,1,1,2,1,0,3,0.28,3,0,0,0,0,0,"https://fbref.com/en/players/51c30111/Sanjin-Prcic"
"2201",2022,"Strasbourg","Ligue 1","Matz Sels","BEL","GK","29-322",1992,18,1,0.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/834b5c4c/Matz-Sels"
"2202",2022,"Strasbourg","Ligue 1","Mahame Siby","MLI","MF,DF","25-191",1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6d075c67/Mahame-Siby"
"2203",2022,"Strasbourg","Ligue 1","Ibrahima Sissoko","FRA","MF,DF","24-079",1997,13.1,30,2.29,23,0,3,0,4,0,7,0.53,6,0,0,0,1,0,"https://fbref.com/en/players/0f8418aa/Ibrahima-Sissoko"
"2204",2022,"Strasbourg","Ligue 1","Adrien Thomasson","FRA","MF","28-035",1993,14.1,46,3.26,33,2,6,5,0,0,7,0.5,4,0,1,2,0,0,"https://fbref.com/en/players/c76b7567/Adrien-Thomasson"
"2205",2022,"Stuttgart","Bundesliga","Waldemar Anton","GER","DF","25-178",1996,14.9,18,1.21,15,0,0,0,1,2,2,0.13,2,0,0,0,0,0,"https://fbref.com/en/players/5e66fa06/Waldemar-Anton"
"2206",2022,"Stuttgart","Bundesliga","Fabian Bredlow","GER","GK","26-318",1995,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d28339cb/Fabian-Bredlow"
"2207",2022,"Stuttgart","Bundesliga","Tanguy Coulibaly","FRA","DF,FW","20-330",2001,9.3,16,1.71,9,0,2,0,3,2,1,0.11,1,0,0,0,0,0,"https://fbref.com/en/players/05ba9d7c/Tanguy-Coulibaly"
